89642;2012-03-29T20:00:00+02:00;99250;150;1.0;44;98690.0;;;-66.663167,140.001;-15.0;;;43;
89642;2012-03-31T20:00:00+02:00;99220;110;13.4;41;98660.0;;;-66.663167,140.001;-16.099999999999966;;;43;
89642;2012-04-09T14:00:00+02:00;99660;160;26.8;49;99090.0;;;-66.663167,140.001;-15.699999999999989;;;43;
89642;2012-04-09T23:00:00+02:00;100190;140;23.1;84;99620.0;;;-66.663167,140.001;-15.799999999999955;;;43;
89642;2012-03-17T10:00:00+01:00;97840;130;15.9;31;97300.0;;;-66.663167,140.001;-6.699999999999989;;;43;
89642;2012-04-22T17:00:00+02:00;98580;240;10.3;67;98020.0;;;-66.663167,140.001;-16.799999999999955;;;43;
89642;2012-05-24T08:00:00+02:00;96990;90;10.3;79;96440.0;;;-66.663167,140.001;-13.599999999999966;;;43;
89642;2012-05-18T05:00:00+02:00;98540;120;18.5;62;97980.0;;;-66.663167,140.001;-16.899999999999977;;;43;
89642;2012-05-21T02:00:00+02:00;97410;140;4.6;51;96850.0;;;-66.663167,140.001;-18.799999999999983;;;43;
89642;2012-05-05T14:00:00+02:00;99830;190;2.1;81;99260.0;;;-66.663167,140.001;-17.69999999999999;;;43;
89642;2012-05-10T17:00:00+02:00;100330;90;7.2;51;99790.0;;;-66.663167,140.001;-3.7999999999999545;;;43;
89642;2012-05-11T11:00:00+02:00;100530;110;10.3;39;99980.0;;;-66.663167,140.001;-5.099999999999966;;;43;
89642;2012-05-12T02:00:00+02:00;100350;120;6.2;50;99790.0;;;-66.663167,140.001;-9.099999999999966;;;43;
89642;2012-05-14T20:00:00+02:00;100090;100;10.8;28;99530.0;;;-66.663167,140.001;-11.0;;;43;
89642;2012-06-14T05:00:00+02:00;100850;80;4.1;95;100310.0;;;-66.663167,140.001;-2.5;;;43;
89642;2012-06-14T17:00:00+02:00;100680;190;9.3;90;100120.0;;;-66.663167,140.001;-8.899999999999977;;;43;
89642;2012-06-15T23:00:00+02:00;101170;20;4.1;57;100600.0;;;-66.663167,140.001;-14.199999999999989;;;43;
89642;2012-06-20T02:00:00+02:00;98270;80;2.1;48;97720.0;;;-66.663167,140.001;-12.199999999999989;;;43;
89642;2012-06-22T08:00:00+02:00;99260;70;2.6;41;98700.0;;;-66.663167,140.001;-13.5;;;43;
89642;2012-06-23T02:00:00+02:00;98530;100;5.1;64;97970.0;;;-66.663167,140.001;-17.19999999999999;;;43;
89642;2012-07-09T02:00:00+02:00;99160;70;6.7;72;98580.0;;;-66.663167,140.001;-21.099999999999966;;;43;
89642;2012-07-11T02:00:00+02:00;98840;230;1.5;55;98260.0;;;-66.663167,140.001;-22.799999999999983;;;43;
